# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1K of event 'cpu_core/mem-loads-aux/'
# Total weight : 1699
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object        Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  .................  ............  ......................  ......  ..........  ...................  ....................
#
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c9d80b                 qemu-system-aarch64      [.] 0x00007fce1c0107aa  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4728                 qemu-system-aarch64      [.] 0x00007fce1c01082c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c92044                 qemu-system-aarch64      [.] 0x00007fce1c0108c8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c92a86                 qemu-system-aarch64      [.] 0x00007fce1c0108d8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c920c1                 qemu-system-aarch64      [.] 0x00007fce1c0108f0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c92931                 qemu-system-aarch64      [.] 0x00007fce1c010948  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c920d9                 qemu-system-aarch64      [.] 0x00007fce1c0109b0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c92a83                 qemu-system-aarch64      [.] 0x00007fce1c0109b0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c92c70                 qemu-system-aarch64      [.] 0x00007fce1c0109b0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c920dc                 qemu-system-aarch64      [.] 0x00007fce1c0109e0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c92c1d                 qemu-system-aarch64      [.] 0x00007fce1c0109e8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c920b1                 qemu-system-aarch64      [.] 0x00007fce1c010a48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c9212b                 qemu-system-aarch64      [.] 0x00007fce1c010a68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c920d9                 qemu-system-aarch64      [.] 0x00007fce1c010a70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c92a86                 qemu-system-aarch64      [.] 0x00007fce1c010aa0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c920dc                 qemu-system-aarch64      [.] 0x00007fce1c010ae0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c920f0                 qemu-system-aarch64      [.] 0x00007fce1c010af0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c920b1                 qemu-system-aarch64      [.] 0x00007fce1c010b08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca465f                 qemu-system-aarch64      [.] 0x00007fce1c010b70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010b70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010b74  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010b78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010b78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010b88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010b8c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010b90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010b90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010b94  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010b94  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010b98  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010b9c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010b9c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010ba0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010ba0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010ba8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010bac  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010bb0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010bb4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010bb4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010bb8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010bbc  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010bc8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4bf2                 qemu-system-aarch64      [.] 0x00007fce1c010bd4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010bd8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010bdc  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010be0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010bec  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010bf4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010c00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010c00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010c08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010c24  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010c24  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010c2c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010c34  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010c3c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010c40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca49ee                 qemu-system-aarch64      [.] 0x00007fce1c010c44  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010c48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4916                 qemu-system-aarch64      [.] 0x00007fce1c010c4c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca432e                 qemu-system-aarch64      [.] 0x00007fce1c010c54  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4a56                 qemu-system-aarch64      [.] 0x00007fce1c010c58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4396                 qemu-system-aarch64      [.] 0x00007fce1c010c5c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4a56                 qemu-system-aarch64      [.] 0x00007fce1c010c5c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4ac9                 qemu-system-aarch64      [.] 0x00007fce1c010c5c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4916                 qemu-system-aarch64      [.] 0x00007fce1c010c64  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4a56                 qemu-system-aarch64      [.] 0x00007fce1c010c64  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4396                 qemu-system-aarch64      [.] 0x00007fce1c010c68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4a56                 qemu-system-aarch64      [.] 0x00007fce1c010c68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010c68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4a56                 qemu-system-aarch64      [.] 0x00007fce1c010c6c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4ac9                 qemu-system-aarch64      [.] 0x00007fce1c010c6c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000ca4cf8                 qemu-system-aarch64      [.] 0x00007fce1c010c6c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c9ca18                 qemu-system-aarch64      [.] 0x00007fce1c010ce0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98b1e                 qemu-system-aarch64      [.] 0x00007fcee3772e38  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98ad0                 qemu-system-aarch64      [.] 0x00007fcee387dd77  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98ad0                 qemu-system-aarch64      [.] 0x00007fcee3afcab0  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98b1e                 qemu-system-aarch64      [.] 0x00007fcee3e7fde3  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c9fadd                 qemu-system-aarch64      [.] 0x00007fcee3ea7f41  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c68b8f                 qemu-system-aarch64      [.] 0x00007fcee3f0b314  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98b1e                 qemu-system-aarch64      [.] 0x00007fcee405d723  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98ad0                 qemu-system-aarch64      [.] 0x00007fcee42082b7  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98ad0                 qemu-system-aarch64      [.] 0x00007fcee43405ad  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98bb6                 qemu-system-aarch64      [.] 0x00007fcee45e2a47  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98ad0                 qemu-system-aarch64      [.] 0x00007fcee4613a22  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c9abba                 qemu-system-aarch64      [.] 0x00007fcee48eb743  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c9acd6                 qemu-system-aarch64      [.] 0x00007fcee49f2a79  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98ad0                 qemu-system-aarch64      [.] 0x00007fcee4be1ce9  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98ad0                 qemu-system-aarch64      [.] 0x00007fcee4c0649b  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c9aba6                 qemu-system-aarch64      [.] 0x00007fcee4c2d982  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c99f73                 qemu-system-aarch64      [.] 0x00007fcee4f08ad2  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c68b7d                 qemu-system-aarch64      [.] 0x00007fcee51dbc50  [JIT] tid 7297     None          L1 or L2 hit            Yes      N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c99f73                 qemu-system-aarch64      [.] 0x00007fcee529bfcd  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c9f581                 qemu-system-aarch64      [.] 0x00007fcee53c1d0e  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c98ad0                 qemu-system-aarch64      [.] 0x00007fcee5401bb0  [JIT] tid 7297     None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094b79c                 qemu-system-aarch64      [.] 0x00007fcef20b16e8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094a6d0                 qemu-system-aarch64      [.] 0x00007fcef20b1720  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6db6f                 qemu-system-aarch64      [.] 0x00007fcef20b17e8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094b7c2                 qemu-system-aarch64      [.] 0x00007fcef20b1818  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094b7d2                 qemu-system-aarch64      [.] 0x00007fcef20b1839  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6e6e3                 qemu-system-aarch64      [.] 0x00007fcef20b18a0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fdde                 qemu-system-aarch64      [.] 0x00007fcef20b18f8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fdc0                 qemu-system-aarch64      [.] 0x00007fcef20b190c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fdde                 qemu-system-aarch64      [.] 0x00007fcef20b1918  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fdd5                 qemu-system-aarch64      [.] 0x00007fcef20b1930  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fdf6                 qemu-system-aarch64      [.] 0x00007fcef20b1940  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fd90                 qemu-system-aarch64      [.] 0x00007fcef20b1950  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fda2                 qemu-system-aarch64      [.] 0x00007fcef20b1958  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fd95                 qemu-system-aarch64      [.] 0x00007fcef20b1988  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x0000000000c6fda2                 qemu-system-aarch64      [.] 0x00007fcef20b1998  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ff9b                 qemu-system-aarch64      [.] 0x00007fcef20b19e0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094fff1                 qemu-system-aarch64      [.] 0x00007fcef20b19f4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ff70                 qemu-system-aarch64      [.] 0x00007fcef20b1a00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094fff1                 qemu-system-aarch64      [.] 0x00007fcef20b1a14  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ff5a                 qemu-system-aarch64      [.] 0x00007fcef20b1a68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094d04b                 qemu-system-aarch64      [.] 0x00007fcef20b1a90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cee1                 qemu-system-aarch64      [.] 0x00007fcef20b1aa8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094abdf                 qemu-system-aarch64      [.] 0x00007fcef20b1ab8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ff3b                 qemu-system-aarch64      [.] 0x00007fcef20b1ac0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094abdf                 qemu-system-aarch64      [.] 0x00007fcef20b1ac8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cee1                 qemu-system-aarch64      [.] 0x00007fcef20b1ac8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e84b                 qemu-system-aarch64      [.] 0x00007fcef20b1ac8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094d04a                 qemu-system-aarch64      [.] 0x00007fcef20b1ad8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ca4b                 qemu-system-aarch64      [.] 0x00007fcef20b1ae0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cbb6                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e84b                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094f8a2                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cc25                 qemu-system-aarch64      [.] 0x00007fcef20b1af0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cb46                 qemu-system-aarch64      [.] 0x00007fcef20b1af8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094d433                 qemu-system-aarch64      [.] 0x00007fcef20b1af8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cc63                 qemu-system-aarch64      [.] 0x00007fcef20b1b04  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094c819                 qemu-system-aarch64      [.] 0x00007fcef20b1b08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cb46                 qemu-system-aarch64      [.] 0x00007fcef20b1b18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094e9c3                 qemu-system-aarch64      [.] 0x00007fcef20b1b18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ca9d                 qemu-system-aarch64      [.] 0x00007fcef20b1b20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094d520                 qemu-system-aarch64      [.] 0x00007fcef20b1b20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ce80                 qemu-system-aarch64      [.] 0x00007fcef20b1b24  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cc76                 qemu-system-aarch64      [.] 0x00007fcef20b1b28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094f8af                 qemu-system-aarch64      [.] 0x00007fcef20b1b48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ccb5                 qemu-system-aarch64      [.] 0x00007fcef20b1b4d  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ce73                 qemu-system-aarch64      [.] 0x00007fcef20b1b50  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ce80                 qemu-system-aarch64      [.] 0x00007fcef20b1b84  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ce10                 qemu-system-aarch64      [.] 0x00007fcef20b1b88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ce51                 qemu-system-aarch64      [.] 0x00007fcef20b1b8e  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ce42                 qemu-system-aarch64      [.] 0x00007fcef20b1b8f  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094cf18                 qemu-system-aarch64      [.] 0x00007fcef20b1bb0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ce1e                 qemu-system-aarch64      [.] 0x00007fcef20b1bb4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094ce30                 qemu-system-aarch64      [.] 0x00007fcef20b1bb8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094c7fd                 qemu-system-aarch64      [.] 0x00007fcef20b1bc0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.01%             1  5             L1 hit                                   [.] 0x000000000094a6e7                 qemu-system-aarch64      [.] 0x00007fcef20b1bc8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
