# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1K of event 'cpu_core/mem-loads-aux/'
# Total weight : 1471
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object       Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  ................  ............  ......................  ......  ..........  ...................  ....................
#
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee356fbc2                 [JIT] tid 7297           [.] 0x00007fce3df6c9d0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced23cb5ca                 [JIT] tid 7297           [.] 0x00007fce3fe45d28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee356efc4                 [JIT] tid 7297           [.] 0x00007fce41678130  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2d06279                 [JIT] tid 7297           [.] 0x00007fce42b0f058  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced2107b07                 [JIT] tid 7297           [.] 0x00007fce42b0f718  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2cc6404                 [JIT] tid 7297           [.] 0x00007fce48b1b340  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2fd865d                 [JIT] tid 7297           [.] 0x00007fce48f081af  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2b1fc13                 [JIT] tid 7297           [.] 0x00007fce48f08390  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced237a4da                 [JIT] tid 7297           [.] 0x00007fce48f084e0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2a6405b                 [JIT] tid 7297           [.] 0x00007fce48f085b0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2a6405f                 [JIT] tid 7297           [.] 0x00007fce48f085b8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced210c1d1                 [JIT] tid 7297           [.] 0x00007fce48f08698  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced2199c69                 [JIT] tid 7297           [.] 0x00007fce48fefb68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced23cba88                 [JIT] tid 7297           [.] 0x00007fce49049438  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2d18dd2                 [JIT] tid 7297           [.] 0x00007fce49049a90  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced5ad19d2                 [JIT] tid 7297           [.] 0x00007fce499a2220  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced2227b1e                 [JIT] tid 7297           [.] 0x00007fce499a22d8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee30f44c7                 [JIT] tid 7297           [.] 0x00007fce49a63888  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced2190ebc                 [JIT] tid 7297           [.] 0x00007fce49a63988  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee31c9d60                 [JIT] tid 7297           [.] 0x00007fce49b49684  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee31c981c                 [JIT] tid 7297           [.] 0x00007fce49b4972c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee31c981c                 [JIT] tid 7297           [.] 0x00007fce49e552e0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee31c9818                 [JIT] tid 7297           [.] 0x00007fce49e5536c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2e7b6de                 [JIT] tid 7297           [.] 0x00007fce49e55858  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2e7ca5d                 [JIT] tid 7297           [.] 0x00007fce49e55e26  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced5acf3cd                 [JIT] tid 7297           [.] 0x00007fce4a35dfa8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee356fc3c                 [JIT] tid 7297           [.] 0x00007fce5085a9e0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee356f03d                 [JIT] tid 7297           [.] 0x00007fce5085a9e8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee314824b                 [JIT] tid 7297           [.] 0x00007fce509b03f0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcecfb6493f                 [JIT] tid 7297           [.] 0x00007fce50a5c000  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcece3a3c04                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcece3c9506                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcece4cc2f3                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcece50c99e                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcece589cf6                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcece59155e                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcecfd50ee1                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced2e5d4a9                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced2e6fc9b                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced3dbace6                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced400e205                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced70d7901                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee2c2d281                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee3424854                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcee3570f72                 [JIT] tid 7297           [.] 0x00007fcef20b1f78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fcecf84b2cf                 [JIT] tid 7297           [.] 0x00007fcef20b1f80  anon               None          L1 or L2 hit            Yes      N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x00007fced7b0c084                 [JIT] tid 7297           [.] 0x00007fcef20b2070  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000163560                 libc.so.6                [.] 0x00007fce3e8cf3a0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000163560                 libc.so.6                [.] 0x00007fce42aab520  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000005c6d5                 libglib-2.0.so.0.8400.4  [.] 0x00007ffd615fc24c  [stack]            None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c67987                 qemu-system-aarch64      [.] 0x00005651d9311c30  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6e68a                 qemu-system-aarch64      [.] 0x00005651d9311cc0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6e6f4                 qemu-system-aarch64      [.] 0x00005651d9311db0  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c672a2                 qemu-system-aarch64      [.] 0x00005651d931451a  [heap]             None          L1 or L2 hit            Yes      N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff84                 qemu-system-aarch64      [.] 0x00005651d9327800  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6e6cf                 qemu-system-aarch64      [.] 0x00007fcdd4ecdee0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6e670                 qemu-system-aarch64      [.] 0x00007fcdd4ed3e80  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6db6f                 qemu-system-aarch64      [.] 0x00007fcef20b17e8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fe2f                 qemu-system-aarch64      [.] 0x00007fcef20b18e0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdc0                 qemu-system-aarch64      [.] 0x00007fcef20b18ec  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdf6                 qemu-system-aarch64      [.] 0x00007fcef20b1900  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdee                 qemu-system-aarch64      [.] 0x00007fcef20b190b  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdc0                 qemu-system-aarch64      [.] 0x00007fcef20b190c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdd5                 qemu-system-aarch64      [.] 0x00007fcef20b1920  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdaf                 qemu-system-aarch64      [.] 0x00007fcef20b1928  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdc0                 qemu-system-aarch64      [.] 0x00007fcef20b192c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdde                 qemu-system-aarch64      [.] 0x00007fcef20b1938  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fd90                 qemu-system-aarch64      [.] 0x00007fcef20b1970  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fda2                 qemu-system-aarch64      [.] 0x00007fcef20b1978  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdde                 qemu-system-aarch64      [.] 0x00007fcef20b1988  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fdf6                 qemu-system-aarch64      [.] 0x00007fcef20b1990  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff9c                 qemu-system-aarch64      [.] 0x00007fcef20b19d8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094fff1                 qemu-system-aarch64      [.] 0x00007fcef20b19f4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff70                 qemu-system-aarch64      [.] 0x00007fcef20b1a00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff9c                 qemu-system-aarch64      [.] 0x00007fcef20b1a18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fe6c                 qemu-system-aarch64      [.] 0x00007fcef20b1a30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff70                 qemu-system-aarch64      [.] 0x00007fcef20b1a60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6fe6c                 qemu-system-aarch64      [.] 0x00007fcef20b1a60  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094b04b                 qemu-system-aarch64      [.] 0x00007fcef20b1a78  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff3b                 qemu-system-aarch64      [.] 0x00007fcef20b1a80  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff5a                 qemu-system-aarch64      [.] 0x00007fcef20b1a88  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff32                 qemu-system-aarch64      [.] 0x00007fcef20b1a98  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094b046                 qemu-system-aarch64      [.] 0x00007fcef20b1ac0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ca4b                 qemu-system-aarch64      [.] 0x00007fcef20b1ac0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094c819                 qemu-system-aarch64      [.] 0x00007fcef20b1ac8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094d057                 qemu-system-aarch64      [.] 0x00007fcef20b1ac8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094d438                 qemu-system-aarch64      [.] 0x00007fcef20b1ac8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094d04b                 qemu-system-aarch64      [.] 0x00007fcef20b1ad0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff37                 qemu-system-aarch64      [.] 0x00007fcef20b1ad0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094d433                 qemu-system-aarch64      [.] 0x00007fcef20b1ad8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094aaf0                 qemu-system-aarch64      [.] 0x00007fcef20b1ae0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094d03e                 qemu-system-aarch64      [.] 0x00007fcef20b1ae0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ca3f                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cbb6                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094d438                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094e84b                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094e9c8                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094f8a2                 qemu-system-aarch64      [.] 0x00007fcef20b1ae8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cc25                 qemu-system-aarch64      [.] 0x00007fcef20b1af0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094d520                 qemu-system-aarch64      [.] 0x00007fcef20b1b00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cc63                 qemu-system-aarch64      [.] 0x00007fcef20b1b04  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094c819                 qemu-system-aarch64      [.] 0x00007fcef20b1b08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ce6a                 qemu-system-aarch64      [.] 0x00007fcef20b1b08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094e84b                 qemu-system-aarch64      [.] 0x00007fcef20b1b08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094c81d                 qemu-system-aarch64      [.] 0x00007fcef20b1b10  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094e9c3                 qemu-system-aarch64      [.] 0x00007fcef20b1b18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ff39                 qemu-system-aarch64      [.] 0x00007fcef20b1b18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ce5b                 qemu-system-aarch64      [.] 0x00007fcef20b1b1c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cbbf                 qemu-system-aarch64      [.] 0x00007fcef20b1b20  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cc76                 qemu-system-aarch64      [.] 0x00007fcef20b1b28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cc43                 qemu-system-aarch64      [.] 0x00007fcef20b1b30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094d520                 qemu-system-aarch64      [.] 0x00007fcef20b1b40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cdd9                 qemu-system-aarch64      [.] 0x00007fcef20b1b48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094f8a2                 qemu-system-aarch64      [.] 0x00007fcef20b1b48  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ce5b                 qemu-system-aarch64      [.] 0x00007fcef20b1b4c  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094e844                 qemu-system-aarch64      [.] 0x00007fcef20b1b50  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ce80                 qemu-system-aarch64      [.] 0x00007fcef20b1b64  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ce92                 qemu-system-aarch64      [.] 0x00007fcef20b1b68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094f8af                 qemu-system-aarch64      [.] 0x00007fcef20b1b68  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cf18                 qemu-system-aarch64      [.] 0x00007fcef20b1b70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ce9d                 qemu-system-aarch64      [.] 0x00007fcef20b1b80  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ccb5                 qemu-system-aarch64      [.] 0x00007fcef20b1b8d  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ce51                 qemu-system-aarch64      [.] 0x00007fcef20b1b8e  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094cf18                 qemu-system-aarch64      [.] 0x00007fcef20b1ba0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094e83d                 qemu-system-aarch64      [.] 0x00007fcef20b1ba0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094a6e7                 qemu-system-aarch64      [.] 0x00007fcef20b1ba8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094c805                 qemu-system-aarch64      [.] 0x00007fcef20b1ba8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ce1e                 qemu-system-aarch64      [.] 0x00007fcef20b1bb4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094c7f0                 qemu-system-aarch64      [.] 0x00007fcef20b1bd0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094a6d0                 qemu-system-aarch64      [.] 0x00007fcef20b1be0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094a6f3                 qemu-system-aarch64      [.] 0x00007fcef20b1be4  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c4b84f                 qemu-system-aarch64      [.] 0x00007fcef20b1be8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000095004b                 qemu-system-aarch64      [.] 0x00007fcef20b1bff  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094a6d8                 qemu-system-aarch64      [.] 0x00007fcef20b1c00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094c7fd                 qemu-system-aarch64      [.] 0x00007fcef20b1c00  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c4b84f                 qemu-system-aarch64      [.] 0x00007fcef20b1c28  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094c8fc                 qemu-system-aarch64      [.] 0x00007fcef20b1c30  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000095004b                 qemu-system-aarch64      [.] 0x00007fcef20b1c3f  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094c7fd                 qemu-system-aarch64      [.] 0x00007fcef20b1c40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c4b840                 qemu-system-aarch64      [.] 0x00007fcef20b1c40  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c4b8ab                 qemu-system-aarch64      [.] 0x00007fcef20b1c58  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094ffd1                 qemu-system-aarch64      [.] 0x00007fcef20b1c70  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c4b8ab                 qemu-system-aarch64      [.] 0x00007fcef20b1c98  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6db6f                 qemu-system-aarch64      [.] 0x00007fcef20b1cc8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6db48                 qemu-system-aarch64      [.] 0x00007fcef20b1cd8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094f4aa                 qemu-system-aarch64      [.] 0x00007fcef20b1ce0  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6db42                 qemu-system-aarch64      [.] 0x00007fcef20b1ce8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6dbf9                 qemu-system-aarch64      [.] 0x00007fcef20b1ce8  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094f4df                 qemu-system-aarch64      [.] 0x00007fcef20b1cf9  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x0000000000c6db42                 qemu-system-aarch64      [.] 0x00007fcef20b1d08  anon               None          L1 or L2 hit            No       N/A        0                    0                   
     0.04%             1  5             L1 hit                                   [.] 0x000000000094f4f9                 qemu-system-aarch64      [.] 0x00007fcef20b1d18  anon               None          L1 or L2 hit            No       N/A        0                    0                   
