# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 717  of event 'cpu_core/mem-loads-aux/'
# Total weight : 721
# Sort order   : local_weight,mem,sym,dso,symbol_daddr,dso_daddr,snoop,tlb,locked,blocked,local_ins_lat,local_p_stage_cyc
#
# Overhead       Samples  Local Weight  Memory access                            Symbol                               Shared Object            Data Symbol             Data Object        Snoop         TLB access              Locked  Blocked     Local INSTR Latency  Local Retire Latency
# ........  ............  ............  .......................................  ...................................  .......................  ......................  .................  ............  ......................  ......  ..........  ...................  ....................
#
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf74060b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf743d4b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf84accb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfaeae8b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfb2f04f                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfb4884f                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfb55bcb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfb6bd25                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbb108b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc3aa1                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc8adb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbdc8cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbf1f4b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbf27cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfc937c5                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfec168b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced0ea6d4b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced0eeb68b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210610b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2107511                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210838b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210978b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2109b5d                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2109cfc                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210b2cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced219768b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2207963                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2214b4b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2214d8b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced22282c6                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced22746e0                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced227d34b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2477b57                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced26fdf8b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced270b08b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced273b34b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3beb14b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3d59ffd                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3db298b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3db988b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced3dd7a0b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced523ae77                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced524590b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5a70a0b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5acf30b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5acf3fc                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5acf5cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced738ef4b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced744fdb2                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced745028b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced746d64a                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced747b28b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced748d3a9                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced75169ca                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced757434b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced7ae71ca                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced7b1129c                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced9dbbb4b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2a55e8b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2a657cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2a6b3cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2ab8e4b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2b3f9b2                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2ba228b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2ba5f4b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2d0c54b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2e7c8cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2f4de5c                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2fd82cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31481cb                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee314980b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee3149f0b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c6a39                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c9ab3                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31caa8b                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31cb870                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee356a338                 [JIT] tid 7297           [.] 0x00005651d931451c  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece499e0b                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece4a3b18                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece4c8662                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfa21c48                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbbdd9e                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbbe105                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc8483                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfc6cce3                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfeb8da8                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2107aca                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2108137                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced21083f8                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210eb0c                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced215be90                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2196f48                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced21a5b8c                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced21f6da1                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced22081e7                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2426eeb                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced24743dd                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5ad69c9                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced60eba0a                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced7455387                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced746c288                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced748d2d8                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced7b20e97                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2b3e90b                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2d0c147                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c9826                 [JIT] tid 7297           [.] 0x00005651d9314560  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece6007ca                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfa06af9                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfb7ce4b                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc5713                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfcaef5e                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfeb5db1                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced20c1b8b                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced20f504b                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2107a4c                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced21080cf                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210818c                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced210b772                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced21fad1d                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced225c5d6                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2704e2f                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced452afe5                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced452c990                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5ace6bd                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5ad6c55                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5adc608                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced7484332                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced74ae62e                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2a5e3f6                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee2b8e7d4                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31470ae                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee3148211                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee314889b                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee314985b                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31c5db0                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcee31ca335                 [JIT] tid 7297           [.] 0x00005651d9314568  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece3d2d4f                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece589376                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece94cf10                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcece9d73d6                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecf9dcb04                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfa126e6                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbc61b9                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fcecfbcf6c0                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced20f5004                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2198748                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced221392f                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced24cff62                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced2517ede                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced26fdfc9                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
     0.05%             1  5             L1 hit                                   [.] 0x00007fced5ac4fcc                 [JIT] tid 7297           [.] 0x00005651d9314570  [heap]             None          L1 or L2 hit            No       N/A        0                    0                   
